-0.036096636, -0.062721975, -0.13830532, -0.023944767, 0.15875021, 0.11536803, 0.066764683, -0.014943275, -0.04739159, -0.14337696, -0.0052029737, -0.20992193, 0.059019499, -0.14060229, 0.0056843283, -0.006081379, 0.011405838, -0.034013629, -0.062469605, 0.089479022, 0.07107909, 0.041203711, -0.038617749, -0.043316223, 0.03871068, -0.032547206, 0.092174657, -0.089586541, -0.076945037, 0.029276546, -0.19690949, -0.049446862, -0.0053316671, -0.033684991, -0.10560688, 0.11917985, -0.095607512, 0.04418226, -0.075904697, 0.048494987, -0.019964468, 0.18204616, -0.12483124, 0.087943137, -0.02322677, -0.041822214, 0.074636392, -0.077313334, -0.083999738, 0.1025407, 0.002350624, 0.032860011, -0.015499928, 0.040200632, -0.058396183, -0.031262308, -0.10258686, 0.04611887, 0.092563294, 0.18488172, -0.12159043, 0.17076784, -0.073098943, 0.10786413, 0.11226466, -0.038746029, 0.041490216, -0.13365942, 0.084533982, -0.0053956062, 0.12389811, -0.041687422, -0.027556606, -0.052034013, 0.01576372, -0.20367366, 0.087372996, -0.036387213, 0.046998926, -0.011962635, 0.040524643, -0.013844858, -0.11301594, 0.034909185, -0.01109594, -0.061972458, 0.028556103, 0.11438566, 0.10147866, -0.086856008, -0.0062659765, 0.033044759, -0.065081835, -0.34824765, 0.1667729, 0.0029631841, -0.0080363518, -0.041472096, -0.053910546, 0.10978132, -0.038038909, -0.022808619, -0.09536662, 0.015496077, -0.0022423887, 0.02783009, -0.016631389, 0.19433273, -0.051297534, 0.043615792, 0.073173292, -0.016414396, -0.059580855, -0.025405206, 0.24396056, -0.071527779, -0.023759896, 0.0047439849, -0.052131515, -0.053382624, 0.010852249, -0.036028121, -0.032718945, 0.059643663, -0.030630499, -0.017200338, -0.060756881, 0.10091601
-0.0072549968, -0.055511978, -0.15067194, -0.044280801, 0.18042488, 0.16723602, 0.050515633, -0.072982833, -0.040834419, -0.10706155, -0.079371624, -0.15361245, 0.11628087, -0.062097449, 0.012093617, 0.014351523, 0.0031139846, -0.025527021, -0.03237107, 0.03711592, 0.049338799, 0.11484329, 0.036274228, -0.031285964, 0.0032188788, -0.013030841, 0.089293897, -0.049365543, -0.055392962, -0.0008810772, -0.17550269, -0.031621397, 0.037764356, -0.0085523203, -0.068055071, 0.077505492, -0.074147262, 0.05991846, -0.077876449, 0.057549961, -0.028986661, 0.15845865, -0.14494026, 0.053232137, 0.0036846006, -0.059348233, 0.06634742, -0.15080889, -0.060846362, 0.1295386, -0.026270034, 0.047407378, -0.028466672, 0.081745796, -0.011174629, -0.070436664, -0.098263845, 0.055941653, 0.098445125, 0.13484074, -0.10452803, 0.15052044, -0.07309036, 0.13753399, 0.16164547, -0.052169092, 0.054138966, -0.062383059, 0.046012621, -0.054722048, 0.10308268, -0.044113483, -0.031921715, -0.038133617, -0.037824865, -0.20621701, 0.13584152, -0.06122794, 0.013904874, -0.0055656461, 0.02663737, 0.039871935, -0.11786108, 0.082927674, -0.0062589715, -0.026589533, -0.017352464, 0.08110141, 0.12044407, -0.064104162, 0.0038743394, 0.054631278, -0.019936459, -0.34693253, 0.1921344, -0.020599736, 0.023213388, -0.069660015, -0.078901894, 0.0694151, -0.078332826, 0.058365982, -0.075571746, -0.013224897, 0.073916569, 0.061755061, -0.083069608, 0.2338255, -0.051303606, 0.048644178, -0.042977713, -0.0033416171, -0.051535558, -0.0022688953, 0.20466305, -0.024381503, 0.023430405, 0.0065969336, -0.066835754, -0.014427419, 0.082855336, -0.055208534, -0.033567581, 0.048271, -0.081447169, -0.034860458, -0.07117147, 0.11010043
-0.055127349, -0.09283217, -0.16285396, 0.0020448486, 0.15919493, 0.075029127, 0.070910878, -0.010880968, -0.078559518, -0.13360333, -0.13059306, -0.23227234, 0.10177632, -0.067640513, 0.079465188, -0.01761164, 0.007932866, -0.0054442771, -0.048112731, 0.077158779, 0.016892944, 0.044863246, -0.024587616, -0.041171666, 0.048408095, -0.025054064, 0.071874231, -0.078332186, -0.092393279, -0.0080382721, -0.20130834, -0.01702681, -0.0058834255, 0.031077411, -0.086449564, 0.12457894, -0.065806426, 0.023531852, -0.088886261, 0.014978123, -0.026009215, 0.23303686, -0.11877332, 0.072782449, 0.035813387, -0.044449754, 0.038731683, -0.088781901, -0.091559738, 0.11165439, -0.0032985583, 0.036517434, -1.5509275e-05, -0.01517, -0.045027956, -0.05315626, -0.034169596, 0.095696382, 0.036750864, 0.15329866, -0.13966224, 0.17174307, -0.096122921, 0.096354187, 0.1025708, -0.050984137, 0.033290487, -0.10426766, 0.048390821, -0.026545592, -0.010167733, -0.069325246, -0.04309804, -0.014607664, -0.016430926, -0.15315543, 0.13845535, -0.077290311, 0.047728498, 0.019493382, 0.059639856, -0.011993869, -0.12178788, -0.0017644331, -0.02118377, -0.028900061, 0.095999353, 0.13821749, 0.1029387, -0.038685605, 0.0027019777, 0.044053297, -0.01094247, -0.31862321, 0.15342338, -0.061091281, -0.031640615, -0.058253769, -0.071123034, 0.10876284, -0.033920202, -0.0078420546, -0.087845452, 0.0013761985, 0.009558931, 0.032276209, -0.049503345, 0.27364284, -0.046268407, -0.012539547, 0.00041772882, 0.018776359, -0.070525035, -0.015230121, 0.18539749, -0.088252768, -0.026249055, 0.039127652, -0.020766048, -0.084378503, 0.017490724, 0.0062230472, -0.050118145, 0.048933029, 0.017040553, -0.042427696, -0.11149409, 0.11167271
-0.079872578, -0.076594755, -0.16436343, 0.00046559863, 0.13477801, 0.095696189, -0.044856623, -0.090109155, -0.045212805, -0.084139533, -0.074063092, -0.17206283, 0.1474717, -0.092154674, -0.01162845, -0.015204339, -0.030142969, 0.070261888, -0.085890591, 0.11269876, 0.072801083, 0.0031627114, 0.018870367, -0.0042707422, 0.026657451, -0.10165052, 0.10036784, -0.054860182, -0.0082164863, 0.013757071, -0.15107982, -0.095374934, -0.093439326, 0.034793839, -0.032329224, 0.030977257, -0.027139289, -0.010958366, -0.12842071, 0.070105515, -0.0071744281, 0.18713531, -0.14394067, 0.093520217, 0.049553297, -0.011790703, 0.084355138, -0.076134242, -0.093077168, 0.089069128, -0.073643938, 0.033718556, -0.014023402, 0.052254751, -0.011482055, -0.058187794, -0.08994218, 0.096899584, 0.088363394, 0.14075151, -0.1784457, 0.055018224, -0.080977418, 0.14357662, 0.083156317, -0.036321748, 0.078157268, -0.12234238, 0.015743915, -0.020445913, 0.075716801, -0.06269636, 0.019557737, 0.010167766, 0.0093374643, -0.14274254, 0.081428625, -0.066606, 0.038488202, -0.00055980595, -0.035028685, -0.011704127, -0.094904371, 0.057360236, -0.10927367, -0.063313849, 0.0062800525, 0.067313232, 0.14957355, -0.11917233, 0.030138571, -0.02850713, -0.047186714, -0.25300127, 0.18963203, 0.0030211066, -0.008661503, -0.084225997, -0.065350838, 0.11310396, -0.12033349, 0.065072753, -0.080572151, -0.00016571606, 0.0064430987, -0.010112802, -0.019823585, 0.17539048, -0.051998861, 0.11762718, -0.015634859, 0.012746189, -0.037800085, -0.01922093, 0.25407827, -0.020594742, -0.030043496, -0.00062584475, -0.055584114, -0.046326969, 0.0087334849, -0.1553847, 0.014929895, 0.11326976, -0.052694339, -0.035386015, -0.12124255, 0.18743572
-0.030315079, -0.055626925, -0.14134628, -0.019155856, 0.1681013, 0.065473884, 0.11428633, -0.019683953, -0.0016487591, -0.14375822, -0.11052119, -0.18591033, 0.060334317, -0.11068534, 0.059920937, -0.00040529185, 0.054832302, -0.026784796, -0.007630263, 0.047362875, 0.024099963, 0.11389636, -0.0095608626, -0.061388474, 0.033600621, 0.016588749, 0.043928985, -0.026764946, -0.085626543, 0.0055140341, -0.23746359, -0.041251667, 0.01338134, -0.016142109, -0.10742851, 0.10265204, -0.14317282, -0.013236589, -0.036774658, 0.0091500403, -0.02551632, 0.19462079, -0.11620266, 0.078514829, 0.001596711, -0.083302788, 0.036566306, -0.071815506, -0.058315653, 0.11030398, -0.068430953, 0.073249429, 0.022732249, 0.011920124, -0.022310518, -0.073152356, -0.14410858, 0.065180995, 0.08600232, 0.17796588, -0.088636458, 0.15405732, -0.065871231, 0.10332496, 0.1238999, -0.04443077, 0.044939615, -0.10257857, 0.093400389, -0.065996848, 0.016779074, -0.020600775, -0.015011995, -0.035329364, -0.056303609, -0.16780604, 0.15893152, -0.0016041369, 0.024609119, 0.0084199198, 0.079700448, -0.023049161, -0.12497018, -0.028604355, 0.13093266, -0.013388057, 0.033382442, 0.057241611, 0.10664184, -0.03795344, -0.0020598078, 0.064773746, -0.036726352, -0.34888703, 0.20287515, -0.0011422886, -0.038137544, -0.036793601, -0.034101993, 0.1163518, -0.027068578, 0.0081387265, -0.082538806, -0.054795526, 0.047919597, 0.053375836, -0.10060636, 0.20800516, -0.08886303, -0.051887304, 0.017219381, 0.017097833, -0.0082019055, 0.002335401, 0.17457178, -0.10119751, -0.0083085718, 0.025112761, -0.026117297, -0.039790682, 0.015301362, -0.0084822848, -0.06008641, 0.02320035, -0.023407271, -0.047063187, -0.079420507, 0.083191767
-0.090942502, -0.084850937, -0.14369856, -0.022528078, 0.17166857, 0.07587669, 0.071231715, -0.0056274137, -0.076806806, -0.13049465, -0.0093169538, -0.16700764, 0.078475505, -0.11963262, 0.026787743, -0.0270517, 0.00013601498, -0.041718315, -0.038189426, 0.093595758, 0.016385185, 0.064966902, -0.010083516, -0.030801052, 0.01488653, 0.0045689004, 0.10243571, -0.046404656, -0.11172581, 0.021879444, -0.1988651, -0.040831361, 0.0242688, -0.051245712, -0.056687955, 0.080843776, -0.11528127, 0.034483109, -0.033145722, 0.021609038, -0.020693291, 0.17155829, -0.11103501, 0.039650004, -0.049646392, -0.045774408, 0.06485229, -0.10917465, -0.040226437, 0.15228988, -0.008021689, 0.048882172, -0.01072824, 0.083014689, -0.040501449, -0.034487475, -0.12505423, 0.037988327, 0.089819394, 0.13954695, -0.096604668, 0.17406571, -0.087742835, 0.14722341, 0.10099308, -0.07093183, 0.031234682, -0.11091255, 0.080450274, -0.066318825, 0.074667953, 0.0071400139, -0.032681096, -0.026644837, -0.0089253252, -0.21137033, 0.078720145, -0.037845291, -0.010421356, 0.020078881, 0.043910034, 0.029501468, -0.072561562, -0.010471624, 0.040497851, -0.014993826, 0.054730404, 0.080578081, 0.11705671, -0.063648738, 0.015021135, 0.046697173, -0.079620294, -0.35341811, 0.16479445, -0.05173466, 0.038415667, -0.085898139, -0.024551071, 0.10815866, -0.045190845, 0.026965695, -0.11433855, 0.014430801, 0.064936146, 0.073110893, -0.070173256, 0.25611132, -0.066703022, -0.037526514, 0.023830639, 0.0012753857, -0.044386048, -0.026851999, 0.22788015, -0.086586356, -0.037540838, 0.00059620017, -0.095965058, -0.018726254, -0.0072696279, -0.010116214, -0.021351779, 0.06123358, -0.042533811, -0.057679016, -0.073893815, 0.096259601
-0.036740713, -0.083044268, -0.18562765, -0.052045587, 0.15103304, 0.1142244, 0.054298125, -0.0025762599, -0.0070199659, -0.083703011, -0.029001266, -0.23873278, 0.10580381, -0.10405506, 0.019525982, 0.029554144, -0.0044347951, 0.07514134, -0.055597745, 0.07951688, 0.084760606, 0.043007072, -0.0064410851, 0.014377875, -0.024934271, -0.038023233, 0.088435374, -0.040243089, -0.0709076, -0.012113412, -0.18552051, -0.047673814, 0.040886417, -0.011701481, -0.11175102, 0.051682346, -0.072277144, 0.070105366, -0.079739079, 0.043674201, 0.015482214, 0.23083091, -0.11877147, 0.11495297, 0.0035043603, 0.0518975, 0.076323658, -0.092968956, -0.10230429, 0.12178745, -0.046279877, 0.06000828, -0.063172698, 0.0023120528, 0.0099908784, -0.055256508, -0.091720834, 0.083489008, 0.12758446, 0.11303184, -0.14273229, 0.078705005, -0.12845959, 0.12617892, 0.10646731, -0.019483395, 0.097852938, -0.10775924, 0.089327514, -0.089461856, 0.045689639, -0.072370239, -0.029863652, -0.023323292, 0.021194756, -0.18410207, 0.11594397, -0.062098838, 0.075489052, -0.031611681, 0.053196795, 0.0059630373, -0.086085051, 0.02716366, 0.0014207889, -0.042999301, 0.026113475, 0.13228609, 0.15576889, -0.035474621, -0.0094312653, 0.043897741, -0.047457155, -0.29038531, 0.14251493, -0.071164802, 0.026999062, 0.01218113, -0.082433894, 0.069397874, -0.11380725, 0.011094072, -0.12148499, 0.015085609, -0.0036355008, 0.039508596, -0.013862396, 0.17319126, -0.087404974, 0.034257181, 0.049599484, -0.025065592, -0.011438085, -0.016677007, 0.18153511, -0.097357355, -0.022248702, -0.053430561, -0.036457725, -0.01054028, -0.0090346839, -0.067008063, 0.086221248, 0.049131501, 0.0071072136, -0.086371623, -0.10078782, 0.15623519
-0.097186454, -0.021057524, -0.18967988, -0.038473498, 0.14040515, 0.073158428, -0.040676512, -0.076338217, -0.016801264, -0.087188594, -0.061017688, -0.21444747, 0.09934403, -0.079491511, -0.011812443, -0.021537378, 0.0088932095, 0.065594293, -0.010366694, 0.0860392, 0.10028607, 0.033256937, 0.049518786, 0.0023427829, 0.055329878, -0.066105403, 0.087442972, -0.041018013, -0.0046782927, -0.014630616, -0.13349767, -0.070287399, -0.05044996, 0.040339772, -0.080602705, 0.040143345, -0.085541479, -0.0032917096, -0.12227987, 0.044807024, -0.04224731, 0.22985463, -0.11019785, 0.10152452, 0.066198952, -0.036384933, 0.11004524, -0.087254785, -0.068350002, 0.09728805, -0.089535736, 0.077830352, 0.016915018, 0.0499819, -0.059417792, -0.070939317, -0.10431109, 0.043826442, 0.13414201, 0.13782561, -0.20256478, -0.0038520228, -0.099162169, 0.16932802, 0.050025318, -0.018481068, 0.016385144, -0.1794821, 0.016987361, -0.06604287, 0.057786901, -0.042254597, 0.033816736, -0.034097563, 0.028481264, -0.13901137, 0.085120767, -0.062865943, 0.093478531, -0.01718552, -0.048724312, -0.00010748498, -0.086683147, 0.068341129, -0.086787567, -0.013448395, -0.01330123, 0.05443684, 0.17421743, -0.09585163, 0.046513323, -0.05887669, -0.050218273, -0.19496891, 0.2168501, 0.0067935432, -0.02352188, -0.023471693, -0.039625436, 0.077273346, -0.098755047, 0.09607321, -0.053586874, 0.021796523, -0.045505054, -0.02786557, -0.021076519, 0.14031041, -0.032554723, 0.085330002, 0.016950445, -0.015558576, -0.052586, 0.00093932514, 0.22900873, -0.050561562, -0.029818557, -0.021612721, -0.053811502, -0.027022814, -0.00088928, -0.13885175, 0.020464346, 0.17470907, 0.0030744523, -0.053756986, -0.083413884, 0.20215143
-0.025874542, -0.068035625, -0.1634995, -0.034690503, 0.13338365, 0.059871946, 0.038813125, 0.080383234, -0.077266611, -0.090059876, 0.0038964597, -0.24620558, 0.18804422, -0.063010834, 0.066936255, -0.080160998, -0.025249396, -0.047342844, -0.052655399, 0.040600661, 0.035213597, 0.0535063, -0.059265975, 0.0067414064, 0.066753604, -0.022426356, 0.077582054, -0.0058786375, -0.038786735, 0.066701002, -0.18228404, -0.042089421, 0.022497213, 0.033662528, -0.042887412, 0.033430882, -0.10376025, 0.0029505251, -0.10806903, 0.1000632, 0.052736472, 0.19811282, -0.13148017, 0.14623636, 0.0022810269, 0.029158209, 0.082060464, 0.033386145, -0.056509893, 0.085136682, -0.047942344, -0.013602557, 0.014343139, -0.033096056, 0.054301832, -0.00087170996, -0.046226848, 0.14158152, 0.14900778, 0.14024037, -0.056647502, 0.048917651, -0.058301363, 0.093831986, 0.017040763, -0.067975365, 0.013010931, -0.14934665, 0.097825617, -0.031107407, 0.062215742, -0.031882197, 0.015409391, -0.00023034807, 0.14657235, -0.069971941, 0.084664062, -0.030486608, 0.098483831, 0.062241815, 0.011607674, 0.046197157, -0.056155503, 0.07748206, 0.070058972, -0.13586034, 0.11427993, 0.0096498271, 0.12268933, -0.083573498, 0.070369668, -0.040342815, -0.016714578, -0.32216248, 0.22010647, -0.034525767, -0.031099336, -0.0075722984, -0.0039609396, 0.065402903, -0.023947826, -0.038198397, -0.1193709, 0.066014409, 0.067525171, 0.0043397187, -0.027689798, 0.073549554, -0.059229635, -0.0098203775, 0.0013156791, -0.011571626, -0.037261464, -0.014703379, 0.22525354, -0.013910548, -0.081262328, 0.0075486018, -0.12059671, -0.089407712, -0.034643792, -0.085057326, -0.091586336, 0.11586367, 0.0022126206, -0.033501897, -0.173265, 0.12285934
-0.05464083, -0.056640774, -0.090560921, -0.021389958, 0.17288312, 0.092532665, 0.068265505, -0.031359587, -0.069359623, -0.12286311, -0.098937035, -0.23055312, 0.063693009, -0.092569448, 0.058977142, 0.0038436034, -0.0047571785, -0.0020717683, -0.024009889, 0.083956324, 0.044186112, 0.066171221, -0.05114913, -0.049280677, 0.069468848, -0.043073364, 0.045801125, -0.08987283, -0.044682175, -0.0065215509, -0.20134135, -0.013297252, 0.032886732, 0.018310841, -0.076896004, 0.1032204, -0.076450475, -0.010213232, -0.12904698, 0.062445968, -0.02304332, 0.19706725, -0.14530069, 0.097575754, -0.0061595105, -0.042150594, 0.060064889, -0.090151601, -0.043521758, 0.095704369, -0.0012946475, 0.038715996, 0.021341, 0.0077390713, -0.050153427, -0.052108303, -0.063990057, 0.040648878, 0.01632263, 0.18198229, -0.14309891, 0.16019309, -0.11415152, 0.1235884, 0.080775321, -0.062543385, 0.036002286, -0.12033622, 0.036541618, -0.017509867, 0.063145973, -0.06416744, -0.067502372, -0.050967805, 0.020213736, -0.15830085, 0.1615451, -0.042125002, 0.032694217, 0.022620315, -0.023655085, 0.0029415204, -0.099774137, 0.0096219108, -0.023569543, -0.03523859, 0.081074715, 0.10655257, 0.1205314, -0.075344943, 0.072254747, 0.038014956, -0.060856238, -0.3129043, 0.21016698, -0.025083605, 0.010338565, -0.059112974, -0.08594434, 0.082225718, -0.033264194, -0.002518164, -0.042122293, -0.019246053, 0.00031467256, 0.058627699, -0.03272431, 0.23069413, -0.073805504, -0.02786486, 0.01505156, 0.029803617, -0.036613408, -0.0056045842, 0.23967427, -0.059771869, -0.027930846, 0.018451057, -0.0002451303, -0.096398242, 0.039761394, -0.053306479, -0.047060046, 0.098952174, -0.0029763484, -0.041208055, -0.10279215, 0.11959773
